body,title,url 
"
La 64 Legislatura del Congreso de Oaxaca aprobó aplazar el inicio del proceso electoral ordinario para elegir diputados y concejales a los ayuntamientos que se rigen electoralmente por partidos políticos hasta los primeros cinco días de diciembre de 2020.

Originalmente, el proceso electoral iniciaría en septiembre de este año. La iniciativa aprobada por los legisladores locales establece, por única ocasión, que éste iniciará hasta finales del 2020, como medida a causa de la pandemia por Covid-19 —que hasta el momento en la entidad ha dejado mil 512 contagios y 164 muertes.

Los diputados consideraron necesaria esta prórroga ante la situación imprevista y extraordinaria del contexto de pandemia que estamos viviendo, así como de las contingencias por desastres naturales en el segundo semestre del ejercicio, “situaciones que son hechos notorios que no necesitan de prueba”.

“Lo razonable es modificar el artículo séptimo transitorio del decreto número 633, aprobado el 1 junio del 2017 por la 63 Legislatura Constitucional del Estado Libre y Soberano de Oaxaca, y publicado con fecha 3 de junio de 2017 en el Periódico Oficial del Gobierno del Estado de Oaxaca, por el que se crea la Ley de Instituciones y Procedimientos Electorales del Estado de Oaxaca, en el sentido de que por esta única vez el proceso electoral dará inicio en los primeros cinco días del mes de diciembre del año 2020”, se expresa en la iniciativa.

De acuerdo con este documento, indicaron que al tratarse de una elección intermedia para elegir legisladores al Congreso del estado y concejales a los ayuntamientos, al iniciar el proceso electoral en los primeros días de diciembre no se pondrían en riesgo las diferentes etapas del proceso electoral, sobre todo la jornada electoral.

Y mencionaron que por esta razón el Instituto Estatal Electoral y de Participación Ciudadana de Oaxaca (IEEPCO) estaría a tiempo de establecer los topes de precampañas, y podría garantizar que los procedimientos internos de los partidos políticos, en éstas así como en la elección de candidatos, se realicen sin contratiempos y en condiciones de equidad. Asimismo, se estarían garantizando los procedimientos para que los candidatos independientes obtengan el respaldo popular.

“Estamos conscientes que el cambio de fecha de inicio del proceso electoral por tres meses va a obligar al IEEPCO a modificar y hacer ajustes a su calendario integral electoral”, explican.

Sin embargo, advierten que debido a que todos los procesos electorales se instrumentan en un escenario de incertidumbre, siempre ha existido una disposición expresa que faculta al Consejo General del IEEPCO a hacer estas modificaciones y ajustes de manera válida y legal; como en efecto lo ha hecho en casi todos los procesos electorales.
","Por pandemia, Congreso de Oaxaca aplaza hasta diciembre inicio del proceso electoral intermedio ",https://oaxaca.eluniversal.com.mx/politica/02-06-2020/por-pandemia-congreso-de-oaxaca-aplaza-hasta-diciembre-inicio-del-proceso
"
En 1980, Héctor Suárez y Leticia Perdigón nunca se llamaron por su nombre. Los dos formaban parte del filme Lagunilla mi barrio, y se comunicaba entre sí con los apelativos de sus personajes.

“Nos decíamos mi Rita bonita y mi Tirantitos. Siempre comíamos juntos, nos citábamos antes del llamado, nos veíamos en un café”, cuenta ella.

Ayer, a los 81 años y tras padecer cáncer de próstata de 2015 a 2019, quien dio vida a El Tirantes y a Tránsito Pérez de El milusos, falleció.

“Acostarse y amanecer muerto es una muerte de reyes, no sufrió. Mereció lo que tenía que merecer, hay un Dios, buda o un ser supremo o como le quieran llamar y en lo que crean, pero lo dejó descansar”, dice su hermano Gustavo, quien se encargó de que los restos del histrión fueran cremados.

Al set, cuentan todos quienes lo conocieron, Suárez llegaba con las líneas aprendidas, aunque le gustaba improvisar.

Estudiaba arquitectura cuando entró a una clase de Carlos Ancira y pidió subir al escenario, ya no volvió a bajarse de él.

Zurdo de nacimiento y autocalificado como “anarquista”, Suárez no callaba sus opiniones políticas. Eso presuntamente hizo que en los sexenios de Miguel de la Madridy Carlos Salinas de Gortari fuera retirado de la tv.

“Soy de mecha corta y no me dejo ni me dejaré, si eso significa ser conflictivo, entonces lo soy”, decía sin titubeos.
","Héctor Suárez, zurdo y loco hasta el final",https://www.eluniversalqueretaro.mx/portada/hector-suarez-zurdo-y-loco-hasta-el-final-zurdo-y-loco-hasta-el-final
"
Ya sabemos que la cuarentena es una realidad y no hay vuelta de hoja, afortunadamente algunos países de Europa están saliendo poco a poco de regreso a “nueva normalidad” pero de cara a nuestra nueva realidad hay que estar conscientes de mantener todas las medidas de sanidad y prevención para mantener la epidemia en niveles bajos y lejos de cualquier riesgo.
Una de las medidas más importantes en este tiempo de prevención es el uso de cubrebocas, sin embargo no es secreto que a más de uno nos resulta incómodo y puede llegar a lastimarnos.

Foto: Instagram @blondmoment_and_tre
Seguramente se te resbala o te aprietan demasiado, te pueden quedar muy chicas o muy grandes, en fin, la verdad es que ponerse una mascarilla a veces puede resultar toda una batalla. 
Foto: Instagram @noorrule

Una de las partes que más causan estragos en nuestra piel es la parte de los resortes para el ajuste de las mascarillas. Seguramente después de un tiempo te empieza a molestar, pues con la intención de no dejar pasar esta medida tan importante de prevención, hemos encontrado un truco maravilloso porque no solo es super fácil sino que además tiene mucho estilo. 
Una usuaria de instagram dedicada a la peluquería ha dedicado su cuarentena a compartir consejos muy útiles para tener el pelo perfecto, lucir elegante y presentable en todas las videollamadas pero esta vez nos ha dado el mejor trucos de todos, cómo evitar las rozaduras que provocan los elásticos de las mascarillas en la parte de detrás de las orejas. 
Aunque no lo creas el mejor amigo de los cubrebocas esta cuarentena serán los pasadores, si escuchaste bien, estos pequeños y legendarios accesorios se convertirán en tu mejor aliado para mantener tus orejas a salvo de rozaduras y continuar protegiéndote de cualquier virus.
 



 


 

 



 




Ver esta publicación en Instagram


 



 

 

 



 

 



 

 

 




 

 


Una publicación compartida por Olivia Smalley Hair Hacks (@omgartistry) el 28 de May de 2020 a las 9:35 PDT



A través de un video de instagram la usuaria comparte lo fácil que es improvisar para conseguirlo. Lo único que necesitas es retirar el elástico de las orejas y sujetarlo al pelo con ayuda de una pasador grande de clip con buen agarre.
Leer también: Lanzan mascarillas de Star Wars con diseño mexicano
Seguramente recordarás que desde hace tiempo hay a la venta diversos diseños de pasadores muy cool, que ahora además de verse increíbles ayudarán a usar más cómodamente tu cubrebocas.

Foto: Instagram @bysrisin

Este simple truco te ayudará a evitar que las gomas de la mascarilla rocen con la parte de atrás de las orejas, o en caso de que las mascarilla te quede floja así se ajustará perfecto a tu rostro.
Sin embargo aunque estos trucos si son eficientes hay que recordar que ante todo hay que seguir las indicaciones que las autoridades oficiales para mantener un uso apropiado del cubrebocas.
",El mejor truco para que usar cubrebocas sea lo más cómodo,http://www.eluniversal.com.mx/de-ultima/truco-para-que-cubrebocas-no-lastime-las-orejas
"
El grupo parlamentario de Morena pidió retirar por ahora, y poner en “stand by”, la propuesta para incrementar el Impuesto Especial sobre Producción y Servicios (IEPS) a refrescos, tabacos, bebidas alcohólicas y comida chatarra.
El diputado morenista Marco Antonio Medina Pérez dijo “hay la intención general de no aumentar tasas y ésta es una propuesta que proviene tanto del Ejecutivo como de un número importante de diputados de Morena” pero hay diferentes posturas, por lo que pidió tiempo.
Expuso que su bancada dialogará con las Secretarías de Economía, Hacienda y Salud para que se conozcan opiniones y propuestas de esas dependencias por lo que “en este momento no estaríamos en posibilidades de ir hacia un dictamen”.
También lee: Revive Morena iniciativa para incrementar el IEPS a tabaco, refresco y alcohol  
En abril las diputadas Laura Imelda Pérez y Carmen Medel propusieron ese aumento para recaudar al menos 233 mil 848 millones de pesos este año y la semana pasada el líder nacional morenista Alfonso Ramírez Cuéllar se dijo en favor para reducir el tabaquismo, la diabetes y males que en la pandemia por Covid-19 han mostrado la fragilidad en la salud de los mexicanos.
Al iniciar los análisis de la propuesta, para calendarizar la predictaminación y votar una vez que se reanuden sesiones presenciales de las Comisiones de la Cámara, la iniciativa fue retirada por ahora, a petición de Morena.
Por el PAN el diputado José Isabel Trejo afirmó que éste “es el peor momento para buscar aumento de tasas, e inclusive en estos productos que son de consumo nocivo” y consideró el asunto una pérdida de tiempo. 
Empero eventualmente será una discusión para el paquete económico del próximo año, pues siempre hay iniciativas en ese sentido, “no sé 200, 300 para aumentarle al alcohol, para que no se consuman, a los tabacos y podemos hacerlo, pero hagámoslo con bases más rigurosas, que le sirvan para una sana recaudación al erario público” y medibles.
El diputado del PRI Pedro Pablo Treviño coincidió en que “es importante no meterle más impuestos ahorita a la sociedad y a la iniciativa privada” pero llegará el tiempo de discutirlo por la crisis que viene.
Pero de concretarse se requiere establecer un mecanismo para que lo que se cobre “se vea en beneficio de la gente”.
Reconoció que tarde o temprano deberá analizarse de dónde obtener más recursos.
“Hoy no estamos en condiciones de estar subiendo impuestos, (pero) el gobierno se va a meter en una disyuntiva muy compleja, los va a alcanzar la realidad de qué proyectos apoyar y cuáles no, porque el dinero no es infinito, es finito y cada vez va a ser menor el que tendrá porque va a haber menor actividad económica”, expuso el priísta.
rmlgv/rcr
","Pospone Morena análisis de aumento a IEPS en tabaco, alcohol y comida chatarra",http://www.eluniversal.com.mx/nacion/pospone-morena-analisis-de-aumento-ieps-en-tabaco-alcohol-y-comida-chatarra
,,https://www.eluniversalvideo.com.mx/videos/v_tyUQv1msQVs.html
"
Un video viral que circula en redes sociales ha causado revuelo entre los usuarios. Muestra a una mujer que posa para una fotografía, pretendiendo que ayuda a colocar barreras de madera alrededor de las tiendas. 

El clip fue grabado en Los Ángeles, California, justo antes de una protesta contra la brutalidad policial y la discriminación racial. Después de que la fotografía fue tomada, la mujer subió a su auto de lujo Mercedes-Benz. 


This lady stopped someone boarding up a store in Santa Monica so she could hold the drill for a picture, then drove away. Please don’t do this. #santamonicaprotest #BlackLivesMatter #BlackLivesMatterLA pic.twitter.com/lgt2rZogk9
— ewu (@ewufortheloss) June 1, 2020


El usuario de Twitter @ewufortheloss publicó el video donde la mujer toma el taladro de un trabajador que coloca las tablas para evitar destrozos y saqueos en la tienda. “Buen trabajo, muchachos”, se escucha al fondo. 

No sólo señaló su “pose”, sino también su insensibilidad ante las protestas por racismo. 

“El problema aquí es que ella está 1) usando esta terrible situación para promoverse a sí misma en lugar de al hombre que realmente está colocando las tablas y 2) es completamente insensible a las tensiones raciales / de clase”, escribió y sumó 29 mil retuits. 

Recomendamos: Jefe de policía de NY se arrodilla con los manifestantes en solidaridad

El video ya suma 19 millones de reproducciones y ha causado indignación. “Y observen que ella finge ser parte del equipo de limpieza, no de la protesta. Me pregunto, ¿cuál será la descripción de su foto?”, anotó otro usuario. 

“Wow, eso es vil”, comentó Walter Shaub, exdirector de la Oficina de Ética del Gobierno de Estados Unidos. 

La mujer no ha sido plenamente identificada. Taylor Lorenz, reportera de The New York Times, señala que es Fiona Moriarty-McLaughlin, periodista y excolaboradora de Washington Examiner, Billboard y The Hollywood Reporter. Sin embargo, la cuenta de Twitter que arrobó ya no existe. 


.@factswithfiona stopped someone boarding up a store in Santa Monica so she could hold the drill for a picture, then drove away. The video is now all over influencer tea accts. She’s since gone private but said nothing pic.twitter.com/K23qssYl0x
— Taylor Lorenz (@TaylorLorenz) June 2, 2020


Miles de personas han salido a las calles para protestar tras la muerte del afroamericano George Floyd, a manos de un expolicía blanco. 




 


 

 



 




Ver esta publicación en Instagram


 



 

 

 



 

 



 

 

 



Con hogueras frente a la Casa Blanca e incendios en otros puntos de Washington, los manifestantes respondieron este domingo al toque de queda decretado en la capital estadounidense. Protestaron contra la muerte de George Floyd y el racismo. bit.ly/2MfHlPg #georgefloyd #racismo #racism #blacklivesmatter #donaldtrump

Una publicación compartida por  Vive USA (@viveusa) el 1 de Jun de 2020 a las 9:03 PDT




Te interesa:  Restaurante de Texas desata polémica por 'racismo contra mexicanos'

La mayoría de estadounidenses cree que su país no ha progresado lo suficiente hacia la igualdad racial.

Siete de cada 10 afroamericanos dicen que las relaciones raciales son malas, y la mitad cree poco probable que los negros tengan los mismos derechos que los blancos, según un informe de Pew Research Center. 

Los adultos negros son, con mucho, los más propensos a decir que el país no ha ido lo suficientemente lejos: el 78% dice esto, en comparación con el 37% de los blancos y el 48% de los hispanos.

También lee. Caos y nuevos saqueos en Manhattan pese a toque de queda en NY
 
",,https://www.viveusa.mx/noticias/posa-para-foto-antes-de-protesta-y-despues-sube-auto-de-lujo
"
Si hay algo en lo que las celebridades más ricas del mundo gastan su dinero es en automóviles. Ronaldo cuenta con una extensa colección que incluye un Bugatti, varios Ferrari, Maserati, Lamborghini y otros modelos lujosos. Los reguetoneros no se quedan atrás, J Balvin tiene varios ejemplares suntuosos, entre ellos un Ferrari, un Lamborghini y un Land Rover.
Pero lo cierto es que ningún automóvil sería demasiado costoso para el mexicano que gane los $380 millones de dólares que la lotería más grande del mundo sortea este viernes y que está disponible en México a través de theLotter.com, un sitio web de mensajería que ofrece comprar los boletos oficiales del Mega Millones de Estados Unidos, dándole la oportunidad de jubilarse a cualquiera, pues el premio equivale a ganar 8 mil 400 millones de pesos mexicanos en una sola noche y sin salir de casa.
Y es que según theLotter son tantos los mexicanos que participan en el Mega Millones de Estados Unidos, que no sería extraño si alguien en el país gana un gran premio, pues las ventas están desbordadas vendiéndose diariamente miles de billetes a través del famoso portal.

Con esto podemos asegurar que ningún auto sería demasiado costoso para el ganador de los $380 millones de dólares del Mega Millones que están disponibles a través de theLotter.com.
¿Cómo funciona el servicio?
Para adquirir un boleto se debe ingresar a theLotter.com, elegir la lotería que se desea comprar, escoger los números y pagar usando cualquier tarjeta de crédito Visa o Master Card.
Es así como un representante de la empresa adquiere el billete legítimo en un expendio oficial en Estados Unidos y luego le envía una copia digital del tíquet original al usuario, la cual le sirve de garantía en caso de ganar.
Todas las compras están aseguradas con una póliza de garantía de devolución del dinero si el cliente no está satisfecho con el servicio.
¿Cómo se cobran los premios?
Cuando alguien acierta, theLotter corre con todos los gastos para que el afortunado viaje para recibir en sus manos el billete de lotería y reclamar el premio en Estados Unidos. Si debido a la situación actual el ganador no puede viajar de inmediato, las loterías americanas esperan hasta un año para que el usuario se presente a cobrar el dinero, acompañado de un abogado también pagado por theLotter.
A través de este particular servicio de mensajería que funciona hace más de 18 años, han resultado varios ganadores en Latinoamérica, entre ellos una panameña que cobró $30 millones de dólares de la lotería de La Florida sin haber pisado nunca Estados Unidos y un salvadoreño que cobró $1 millón de dólares del Powerball. A ellos se suman otros usuarios de Colombia, Ecuador, Costa Rica, Canadá, España, Rusia, Australia e Iraq, quienes junto con otros 5 millones de ganadores han cobrado múltiples premios.
Funcionando desde 2002, theLotter cuenta con oficinas en más de 20 países, incluido México, tiene licencias de operación en la Unión Europea y ha entregado casi 100 millones de dólares en premios.
CNN y FOX mencionan a theLotter en sus reportajes
Como una garantía más de que theLotter entrega los premios a sus usuarios, están varios reportajes de los reconocidos canales CNN y FOX, en los que se menciona a esta popular empresa de mensajería:

¿Serás tú el próximo en ganador en México?
El próximo premio del Mega Millones por $380 millones de dólares se sorteará este viernes en la noche y cualquiera puede adquirir sus billetes legítimos en theLotter.com sin salir de casa. La venta estará abierta en el sitio web hasta una hora antes del sorteo para así garantizar la compra de los boletos oficiales.
 
",Mega Millones llega a $380 millones de dólares con ventas desbordadas en México,http://www.eluniversal.com.mx/cartera/mega-millones-llega-380-millones-de-dolares-con-ventas-desbordadas-en-mexico
,,https://www.eluniversalvideo.com.mx/videos/v_sHoKse-Qp9Q.html
"
Hasta hace no mucho tiempo, de hecho antes de que empezara el mundo Covid-19, los Diablos Rojos del México, así como otros equipos de Liga Mexicana de Beisbol (LMB), acostumbraban  iniciar sus pretemporadas con más de 60 jugadores para seleccionar a los 30 mejores.
 Con las normas de distanciamiento social, los escarlatas viajarán a Oaxaca para preparar la campaña con lo justo y necesario  para operar, como sucede hoy en día en muchas oficinas y fábricas.
El presidente adjunto de los Diablos, Miguel Ojeda, adelantó que tan sólo  se trasladarán a la Academia Alfredo Harp Helú   32 jugadores y cuerpo técnico con el que piensan afrontarán la campaña que está programada para tener su Día inaugural el viernes 7 de agosto. 
 

 

“Vamos a ir a Oaxaca tan sólo con los 30 jugadores del roster y dos más para tenerlos contemplados, porque siempre surgen lesiones. Es algo que en Diablos casi nunca pasa, porque gracias a Dios el equipo tiene mucho talento juvenil que quiere mostrarse, pero esa es una de las medidas que ya decidimos”, dijo Ojeda.
Aunque el complejo deportivo que se encuentra cerca de la capital de Oaxaca, cuenta con disponibilidad para alojar hasta 60 personas, la directiva determinó que pagarán habitaciones en un hotel para que cada cuarto sea compartido por dos jugadores en lugar de cuatro, como está adaptada la academia.
 Con una campaña reducida a 48 encuentros, la medida de hospedar a los peloteros en un mismo hotel podría extenderse para la novena capitalina en búsqueda de una burbuja que reduzca las posibilidades de un contagio masivo.
“Estamos estudiando todavía varios escenarios, pero sí es una gran posibilidad que les pidamos a los jugadores que se queden en un mismo sitio durante toda la campaña”.
Ojeda compartió que semana a semana mantienen comunicación con los hombres contemplados para hacer el equipo. Además de revisar su estado físico, cada jugador es encomendado a mantener las regulaciones sanitarias que hay en todos los estado del país.
Las multas económicas y otras medidas están consideradas  para los peloteros que actúen de forma irresponsable en la temporada.
 Por último, el responsable deportivo de la organización escarlata no descartó que se integren al roster alguno de los tres pitchers que hasta el momento fueron dados de baja de los sistemas de ligas menores que tiene cada una de las novenas de Grandes Ligas.
LEER MÁS: Coronavirus frustra planes de AMLO para exportar peloteros
",Diablos Rojos del México hará pretemporada con 32 jugadores,http://www.eluniversal.com.mx/universal-deportes/beisbol/lmb-diablos-rojos-del-mexico-hara-pretemporada-con-32-jugadores
"
Querétaro, Qro.

La llegada del Covid-19 a México ha representado el cierre de empresas, pérdida de empleos y, en muchos casos, disminución de salarios a los trabajadores que aún conservan sus empleos.

Los pequeños empresarios son uno de los sectores más afectados por la contingencia sanitaria, la gran mayoría de ellos no sobrevivirán, pues desde marzo pasado están sin ventas, deben pagar rentas, servicios y salarios de sus trabajadores. Muchos de ellos ya han optado por cerrar sus puertas y concluir el sueño de su vida y esfuerzo.

Mario Antonio Morales, un emprendedor con mucha iniciativa de comenzar nuevos proyectos, vivió en carne propia las consecuencias devastadoras de la contingencia sanitaria.



Hace un año y medio él y su familia invirtieron en la administración de una franquicia de tartaletas, cafés, comidas y desayunos. Superaron las adversidades propias de cualquier emprendedor: cautivar a los clientes, consolidar el equipo de trabajo, pagar salarios, renta del local y mejorar el servicio día con día.

De hecho, la franquicia de tartaletas en Querétaro era la mejor posicionada del país, después del negocio principal ubicado en el estado de Puebla; sin embargo, las suspensión de actividades comerciales por la contingencia sanitaria acabó con el negocio en apenas dos meses.

Para la familia de emprendedores la situación fue devastadora, pues no sólo significa el cierre de un negocio, sino el final de un sueño al que todos le invirtieron miles de horas de trabajo y dedicación.

“Es muy fuerte para nosotros ver cómo se cierran las puertas de nuestro negocio, nuestro sueño, va a ser muy difícil recuperarnos de un golpe así, tanto emocional como financiero”, comentó el empresario.

Para Mario, el primer impacto a la estabilidad de su negocio fue la prohibición de comensales en su cafetería; únicamente tenía la opción de vender sus productos para llevar, lo cuál no fue suficiente para sostener su empresa.

La cafetería estaba ubicada en la colonia Álamos Segunda Sección, sus clientes principales eran trabajadores de las oficinas cercanas o eran personas que acudían a estos lugares a realizar algún trámite, también era un punto recurrente en donde varios grupos de amigas y familias se reunían para desayunar los fines de semana.

Sin embargo, las actividades de bancos y oficinas también se suspendieron por la contingencia sanitaria, y con eso, el número de transeúntes disminuyó drásticamente, por lo tanto, tampoco hubo clientes en la cafetería.

“Esta zona se quedó desierta, todas las familias estaban en su casa, nadie acudía a trabajar a los corporativos que están junto a nosotros, todos los demás negocios, centros de trabajo y demás tiendas estaban cerradas, no había a quién venderle, fue devastador, un cambio repentino de un día para otro”, explicó.

Otro aspecto que dificultó la situación fue que todos los postres y alimentos de la cafetería eran traídos desde el estado de Puebla, como lo estipula el contrato de la franquicia; pero en un momento las ventas fueron tan bajas, que trasladar los insumos de un estado a otro representaba pérdidas económicas muy difíciles de recuperar.

La familia de emprendedores siguió adelante el mayor tiempo posible, pagando a sus trabajadores y solventando gastos del negocio, pero sin recibir ganancia alguna.



Optaron por cerrar la cafetería durante 15 días, con la esperanza de que pasado ese periodo la actividad económica resurgiría, pero la situación se agravó y esas puertas jamás volvieron a abrirse.

Fue un golpe terrible para la familia, pero reconocieron que las finanzas en números rojos no les permitirían seguir sosteniendo el sueño de emprendimiento; por eso terminaron el contrato con el franquiciatario y comenzaron a desmontar todo el mobiliario.

Un segundo impacto emocional fue comunicar dicha decisión a los trabajadores, que más que empleados eran una familia.

“Nuestro equipo de trabajo era nuestra familia, fue muy triste avisarles que el negocio cerraría, los mismos clientes pasaban por aquí y se detenían y lamentaban que el negocio estuviera siendo desmontado”, contó.

Mario Antonio Morales y su familia están decididos a no derrumbarse, sino a aprender las lecciones que deja la contingencia sanitaria mundial.

“Los franquiciatarios debemos aprender que las empresas con finanzas sanas son las únicas que pueden sobrevivir a esta contingencia, por eso todos debemos llevar una mejor administración, estar preparados para una catástrofe.

“Los procesos de limpieza e higiene van a cambiar y debemos adaptarnos, también pienso que debe haber una mejor comunicación entre franquiciante y franquiciatario, para no dejar a uno solo con todos los problemas, hablar de esta situación financiera, tener mayor comunicación, buscar posibles soluciones”, agregó.

“Estábamos muy entusiasmados con el crecimiento de nuestro negocio, sí creíamos que 2020 sería un año armónico y perfecto”, lamentó.
","Virus arrasador. Covid-19 destruye vidas, empleos y negocios ",https://www.eluniversalqueretaro.mx/nuestras-historias/virus-arrasador-covid-19-destruye-vidas-empleos-y-negocios
"Ciudad de México.- Sin zapatos ni documentos fue hallado el cadáver de una mujer de la tercera edad en calles de la alcaldía Gustavo A. Madero.
El martes por la noche, policías capitalinos recibieron un llamado. Eran automovilistas que pasaron por el desnivel que une la avenida 608 con la 613, en la colonia San Juan de Aragón.
Ahí, los testigos informaron que el cuerpo de una mujer yacía a la orilla del asfalto.
Paramédicos y policías acudieron al lugar, donde hallaron a la víctima. Los rescatistas trataron de ayudarla, pero ya había muerto.
Se trataba de una mujer de unos 60 años que no presentaba heridas. Ella vestía un camisón y chamarra, pero no portaba calzado.
Agentes que intentaron identificarla no lo lograron porque no portaba documentos.
Tampoco hubo personas que lograran reconocerla. El cadáver fue llevado al anfiteatro de la agencia ministerial.
 
",,https://www.elgrafico.mx/la-roja/avientan-mujer-de-la-tercera-edad-sin-vida-en-avenida-de-la-gustavo-madero-en-cdmx
,,http://www.eluniversal.com.mx/es-noticia/nacion/nueva-normalidad
,,https://www.eluniversal.com.mx/mundo/coronavirus-covid-19/notas/1#info
"
En Hermosillo, Sonora, se detectó Covid-19 en un bebé recién nacido, su madre se contagió días antes de dar a luz, informó el secretario de salud, Enrique Clausen, al confirmar 17 fallecimientos y 114 contagios en las últimas 24 horas.
Clausen dijo que se acumulan 34 casos pediátricos en la entidad.
Además, se confirmó positivo en una mujer embarazada, residente de Cajeme, quien presenta un cuadro leve;  con este se acumulan 22 contagios en mujeres embarazadas.
En las últimas dos semanas los contagios por Coronavirus (Covid-19) en Sonora han aumentado en 180 por ciento y la mortalidad se ha duplicado de una forma acelerada, por eso la importancia de extremar las medidas de precaución y permanecer en casa, enfatizó.
Al  momento se han acumulado 241 defunciones y 2 mil 818 casos confirmados, precisó el funcionario.
 



Especial


Coronavirus (COVID-19)

Mundo


Noticias y análisis sobre la pandemia del 2020 








El secretario de Salud resaltó los buenos resultados que se habían obtenido al principio de la pandemia en la entidad, sobre todo por haber iniciado tempranamente las medidas de prevención y contención, pero a raíz del relajamiento en las mismas es que la velocidad de contagio se aceleró.
“Iniciar antes que todos nos había dado la oportunidad de frenar la curva, la cual venía desbocada, sin embargo, y lamentablemente, muchos no nos ayudaron a continuar con la medida de quédate en casa, por lo que después del 30 de abril y el 10 de mayo se dispararon con fuerza los contagios en Sonora.

Ante ello, es necesario que autoridades municipales, estatales y federales, hagan un frente común para bajar la movilidad, dijo el secretario de Salud.
Esto, con el propósito de disminuir el flujo vehicular y lograr que menos personas salgan de sus casas, y con ello evitar que el virus se siga dispersando.
om/hm
",Detectan Covid-19 en recién nacido en Sonora,http://www.eluniversal.com.mx/estados/coronavirus-detectan-covid-19-en-recien-nacido-en-sonora
"
Hasta este miércoles, el Istmo de Tehuantepec ha acumulado 104 casos positivos por Covid-19, y se han registrado 19 fallecimientos a causa de esta enfermedad, en 19 municipios de esta región, de acuerdo con el más reciente reporte de los Servicios de Salud de Oaxaca (SSO).

Aunque el municipio de Salina Cruz encabeza la lista con el registro del mayor número de contagios dentro de la Jurisdicción Sanitaria del Istmo, con 38 positivos, al momento tiene seis muertes relacionadas a esta enfermedad de alcance mundial. En cambio, Juchitán ha registrado 13 casos y siete fallecidos, por lo que la letalidad por Covid-19 en este municipio es mayor.

Diabetes, hipertensión y obesidad, son las comorbilidades más frecuentes en pacientes de esta ciudad zapoteca con diagnóstico positivo por el nuevo coronavirus, y que han muerto por complicaciones relacionadas con esas enfermedades.

A pesar de que Juchitán fue el primer municipio con casos positivos en el Istmo, es el que menos aumenta en la tabla de contagios de los SSO, por más de una semana y media se mantuvo en 11 casos acumulados, y hasta hace dos días comenzó a registrarse los  nuevos positivos. Hoy se registró el séptimo paciente fallecido, y un caso activo —con registro de síntomas a partir de los últimos 14 días— en este municipio.

En el Istmo de Tehuantepec, el 62% de los 48 municipios que integran la Jurisdicción Sanitaria 02 están libres de Covid-19, mientras el 38% de ellos tienen distribuidos los 104 casos positivos registrados hasta ahora.

A nivel estatal, hasta hoy se han registrado un total de mil 771 positivos y 201 muertes asociadas a esta enfermedad.  
","Con siete fallecimientos, Juchitán es el municipio más letal por Covid-19 en el Istmo ",https://oaxaca.eluniversal.com.mx/municipios/03-06-2020/con-siete-fallecimientos-juchitan-es-el-municipio-mas-letal-por-covid-19-en-el
"
El ayuntamiento de Soledad informó que a partir del 1 de junio iniciará la reactivación escalonada de comercios, de acuerdo con un catálogo de giros establecido por la Secretaría de Salud, los cuales deberán cumplir con medidas higiénico-sanitarias para su funcionamiento y se irán sumando paulatinamente a las actividades productivas que ya funcionan, como la construcción, industria automotriz y minería, dijo el alcalde Gilberto Hernández Villafuerte.

Luego de participar en la reunión de ediles, presidida por el gobernador Juan Manuel Carreras, para implementar el Plan de Preparación y Reactivación Escalonada, el alcalde dijo que debido a que la entidad se encuentra en semáforo rojo, durante junio no habrá actividad escolar presencial y se estará al pendiente de los acuerdos que emita la Secretaría de Educación estatal (SEGE).

Destacó que otro punto importante es que en dicho mes continuarán suspendidos los juegos deportivos de todas las disciplinas, por lo que se seguirá vigilando espacios conocidos como campos llaneros, tampoco se celebrarán fiestas patronales o religiosas por la aglomeración de personas, al igual que eventos sociales y actividades recreativas.

Gilberto Villafuerte señaló que, en cuanto a la reactivación de oficinas municipales, éstas se han estado reintegrando de manera paulatina y a partir del próximo lunes estarán en operación las distintas direcciones, cumpliendo con protocolos y medidas previamente establecidas para garantizar la salud de servidores públicos y ciudadanía en general.

etp
",Este lunes inicia reapertura escalonada de comercios en Soledad,https://sanluis.eluniversal.com.mx/municipios/29-05-2020/este-lunes-inicia-reapertura-escalonada-de-comercios-en-soledad
